area,rooms,district,agent,price
123.85285423684788,4.0,D,ag096,192827.5430300705
157.69872476881574,6.0,A,ag085,702158.1160136485
109.29621015058609,4.0,C,ag115,170325.90752253306
92.87896873742199,3.0,C,ag178,161004.15195466473
171.91383162604396,4.0,E,ag023,165015.3015496764
30.0,3.0,E,ag064,34181.99037236379
120.81336726820973,6.0,D,ag270,193584.33303708548
66.08298309483519,1.0,B,ag205,101046.79145476178
89.53706446973764,4.0,D,ag293,255648.13649881023
,4.0,C,ag052,427181.16513807146
118.21618294176572,4.0,B,ag204,228082.6473501916
127.80278788605524,4.0,B,ag114,350921.75106891966
48.73748577177635,3.0,A,ag206,255190.94523910448
90.83821364821218,3.0,E,ag199,74781.46917288251
127.8622960291514,1.0,B,ag027,133587.6252525448
134.19030772452874,3.0,D,ag099,223087.0916657838
144.67546217573116,6.0,C,ag239,173710.7631538209
120.34511595670305,4.0,E,ag065,177902.87116020502
,1.0,D,ag071,225944.55452409908
138.15127650542735,2.0,C,ag057,175072.411549037
46.810383559818746,6.0,D,ag185,269559.7248838932
121.48022887640599,5.0,D,ag231,284496.4662178272
,1.0,E,ag266,74975.98179896259
143.59519282938078,5.0,C,ag008,225980.340333229
105.4456476011684,4.0,D,ag270,180974.95440836356
87.77493969842529,2.0,B,ag095,149576.7667673198
75.26752302713471,5.0,E,ag282,152149.78082756384
114.7578395383435,6.0,A,ag041,549780.027489885
,1.0,B,ag247,162984.44364960038
41.92783594073592,3.0,C,ag253,120273.62627658815
93.60433081082007,6.0,B,ag154,208981.2136096338
74.40790178292903,5.0,D,ag245,296166.01406205696
151.39830084962,3.0,A,ag101,387325.08912485803
97.82761493714796,5.0,E,ag255,140442.01001636012
101.17449367380834,4.0,A,ag077,373733.87377656694
111.32201720253404,3.0,B,ag265,138047.3807718981
137.8157300357919,2.0,A,ag277,380228.21371808497
104.30444007401454,6.0,C,ag002,312311.2803690966
30.0,1.0,D,ag239,52701.58954625108
141.7324756555008,2.0,D,ag068,126892.89226316095
137.5617183068817,5.0,C,ag124,249218.43374872467
111.21835886675147,5.0,D,ag262,197753.2139926444
76.63853517312262,2.0,E,ag193,47252.89150354346
134.07120442725434,5.0,D,ag052,329785.6380507762
135.16942134142346,4.0,D,ag062,197404.33288848118
101.19868469196501,1.0,B,ag234,121386.61794009806
111.33074117697845,6.0,A,ag204,466708.8346556938
82.79373989902714,4.0,D,ag076,127924.41219936547
112.85643631650683,3.0,B,ag272,205184.8929655915
57.98282619666076,1.0,C,ag214,77099.2857883161
136.69275284127343,1.0,E,ag255,64321.07217667562
82.22526036702826,5.0,C,ag280,148022.32383794937
129.5241259132925,6.0,E,ag133,197415.49778485237
63.76148334928403,3.0,B,ag212,170354.5797346488
96.39769416521841,6.0,C,ag253,278577.32437287515
115.58042379736288,2.0,B,ag266,123340.20607809321
53.572007525229466,6.0,E,ag104,113471.78783083288
124.60591492560368,3.0,D,ag188,223858.6954336177
104.8340974848031,2.0,B,ag026,208628.7519819131
50.30575208763078,6.0,A,ag153,583551.3883495355
67.87028983550738,6.0,D,ag222,229954.707218771
144.20480336328666,3.0,D,ag281,286877.85960061895
155.82223942205297,3.0,A,ag069,303644.1859028227
114.72365440880132,2.0,C,ag283,187059.16029597638
136.1904724816199,4.0,A,ag192,649488.7002044261
128.95374253251643,5.0,D,ag289,251336.1947110305
133.18491928510952,6.0,C,ag258,399448.7629756617
171.43936028321173,5.0,C,ag206,416024.31630765327
59.72006407142912,5.0,E,ag295,122440.11191220167
147.05842929446493,2.0,A,ag197,603628.4659363471
104.71964177688719,6.0,D,ag034,236894.3979474879
111.02964262993439,6.0,B,ag206,246505.70085007587
107.9100107817972,5.0,E,ag283,223857.8363519745
104.99411533354865,6.0,B,ag155,281051.8517001259
70.95215232867923,6.0,C,ag192,161937.44139208907
127.33356797030405,1.0,D,ag248,153369.09266016734
186.83772131155428,3.0,D,ag229,551542.5398296199
117.75467918204971,2.0,A,ag273,203408.28596073785
119.94459829059618,2.0,D,ag136,236517.22330108876
92.50803851373345,1.0,D,ag269,103475.8167853333
115.30101814327554,3.0,A,ag020,445424.5953579926
138.64665704136124,5.0,A,ag112,569880.6356233847
105.19030237182628,2.0,D,ag129,110779.77491864066
101.84783835791995,2.0,D,ag238,102857.84816976528
136.13058160652986,2.0,E,ag075,85387.85426146194
83.27980920723817,2.0,B,ag152,130059.38627872356
130.0998650830749,2.0,E,ag149,65729.18554955118
152.81287189045688,2.0,E,ag220,144709.27356556372
174.39794166717937,1.0,C,ag204,231217.87683267248
116.38471970892213,2.0,D,ag220,179268.81996719266
174.70388959226852,4.0,E,ag095,205958.78057206311
161.37639545926072,3.0,D,ag138,169984.278466829
80.15149438515735,3.0,E,ag220,69444.64027868799
71.28245953627396,6.0,C,ag048,223600.13870756724
107.80145448582319,5.0,D,ag277,282468.01239688904
161.15741970379418,6.0,B,ag203,321515.05925612914
117.1085196975998,2.0,C,ag132,253517.59389290758
95.97369769368846,6.0,A,ag123,521324.0400632774
182.08972720194242,2.0,B,ag108,235277.2011274378
,1.0,E,ag206,85633.7231885731
30.0,4.0,D,ag183,194655.93130372837
132.68642505170754,3.0,D,ag248,156697.80732799502
140.8016245828347,3.0,B,ag095,197223.68695115874
129.02434617884416,5.0,A,ag043,416017.8077502976
137.98848400927972,2.0,D,ag251,158966.11664005293
117.30897564308073,1.0,A,ag039,269500.1008492601
67.26416521421064,5.0,A,ag034,455511.2001907136
105.17183987118186,5.0,C,ag291,205332.89936521763
82.17536817774834,5.0,B,ag223,241372.07204007744
82.69036356822488,1.0,B,ag254,95980.65650097167
69.47726603590898,1.0,B,ag187,68913.66104581273
138.09956370558587,2.0,E,ag049,145847.9305427333
123.91584581650508,1.0,B,ag018,233453.8408156087
102.07338549277168,5.0,D,ag246,240193.04715565275
94.02648289078448,2.0,D,ag191,164148.0103650588
119.06307579914191,5.0,B,ag185,376763.79786552436
163.16778912449956,5.0,D,ag047,327244.06992121774
39.83137138004339,3.0,C,ag235,153657.24314084457
135.0750608340357,1.0,E,ag242,95702.51080688118
98.1715210392887,6.0,E,ag192,233919.8752164052
44.61656620082209,3.0,A,ag122,345467.7863347261
42.171876673441645,3.0,A,ag169,341783.30308588204
83.48866023458834,6.0,E,ag145,178715.44790216582
128.7803822317218,5.0,B,ag145,181106.0311402492
135.72251735920366,6.0,B,ag253,229681.148478321
82.44073709288858,1.0,C,ag040,150987.9261236772
160.68083965652977,5.0,E,ag227,293386.05497331166
176.91933986064424,4.0,D,ag290,308375.99851774535
135.8434633982624,5.0,D,ag115,205597.94758919845
,5.0,A,ag032,569148.460047085
164.97676738041474,1.0,E,ag152,112196.37723473641
150.21582782653354,5.0,A,ag123,354675.6774298809
154.69629645419673,6.0,C,ag009,355740.3949801336
93.74145300113874,5.0,A,ag091,523415.6672873539
30.0,3.0,C,ag013,130711.03429812288
204.671640859347,6.0,E,ag164,254215.19251405643
55.56486386200265,6.0,C,ag298,180523.42785996108
118.56927712559116,5.0,A,ag252,319940.8337985314
215.22981404879002,1.0,E,ag280,234278.09169585217
133.22307025097496,3.0,A,ag159,430535.2114875569
157.96985894232944,6.0,D,ag160,455605.0828191273
59.90413722473149,2.0,B,ag172,103015.77747082688
48.89332181065174,6.0,C,ag090,305100.3859322194
98.69188832081782,2.0,C,ag136,94318.01886074242
163.62998937738,5.0,B,ag017,300671.7636277942
106.1500220941076,3.0,C,ag111,147827.53402186095
88.21454715714005,4.0,C,ag150,161781.04962084544
127.9186915977987,6.0,D,ag256,199426.87812392492
163.27740873909062,2.0,E,ag006,113453.13365277242
62.20239203706513,6.0,C,ag207,341983.11259862647
71.57828023506593,3.0,D,ag149,127316.14124221982
88.45322981962535,6.0,C,ag082,312558.3989033217
163.78553498848365,2.0,E,ag117,82126.46584297948
129.39286103794927,6.0,D,ag115,514359.75613068906
205.28613642281775,3.0,C,ag023,279077.5571192664
157.45782903324465,5.0,D,ag139,354816.1502045249
118.59619292521319,3.0,B,ag054,263931.3771579823
170.60311352355063,3.0,C,ag228,212804.73821424463
128.4598805092751,1.0,A,ag024,393071.82595670165
91.8031458997022,5.0,E,ag041,127833.41838339761
147.1989937698041,6.0,C,ag290,250512.805984883
92.14693384555669,4.0,C,ag194,130830.28609895853
108.38411596784533,6.0,A,ag136,446912.9830113229
173.1113078383193,6.0,D,ag132,389421.8874598992
115.94874055130403,2.0,E,ag195,108423.68169774459
87.87434450633486,3.0,A,ag066,384295.2425081357
101.42649234258033,3.0,E,ag124,106952.2475076894
160.8716234235469,5.0,C,ag280,308886.4696138227
97.89837306333084,1.0,E,ag033,35675.702428084864
104.52516612597414,6.0,D,ag227,173325.22533111967
99.58829041465486,2.0,B,ag175,129972.5250768593
,4.0,E,ag026,98788.43738177803
104.58040958497567,3.0,B,ag265,220681.51520860227
55.92655804109852,1.0,D,ag123,150869.25534168308
84.51276232619838,2.0,A,ag089,430797.79339737364
82.68843833974248,2.0,E,ag237,49111.17277193048
169.7327753782062,4.0,E,ag030,190526.87556753476
152.5069616843617,5.0,E,ag047,263552.8059632659
143.49037517599305,6.0,E,ag117,183710.8384698915
,2.0,B,ag093,154847.33629626062
87.36833832024115,2.0,D,ag221,79851.7916455719
99.69929593370571,6.0,B,ag248,188881.0890345925
77.92479589793304,4.0,C,ag247,154318.54878909996
219.8880156634803,6.0,C,ag193,433662.6702909041
30.187134065143923,3.0,A,ag158,251895.12628665444
142.56034140295236,5.0,A,ag297,545743.0626454852
68.61790808029892,4.0,E,ag165,92770.08844354491
115.8262603402123,3.0,C,ag298,303748.84755883046
80.47992230025062,4.0,B,ag001,137929.25090059228
72.89484150069477,6.0,D,ag190,134544.5229278776
74.39214796260154,6.0,C,ag005,122000.97876205412
190.19944614968233,4.0,C,ag142,279618.88596948417
114.68046310761632,6.0,B,ag137,352944.6212214603
89.37191222087655,4.0,C,ag067,198352.09655385485
142.2314785633149,1.0,B,ag030,197155.7811277896
120.41397258265198,6.0,B,ag151,267085.8096201208
148.8013503736661,4.0,B,ag138,264014.6253798096
47.0297337624868,6.0,B,ag047,135024.9490805888
132.14415617848005,3.0,C,ag176,335797.2451311635
150.90779348409527,3.0,C,ag021,254864.60187231624
53.536068355417456,2.0,D,ag235,74513.0498842885
137.9278113769325,6.0,A,ag283,298647.4264127253
187.84726291312643,1.0,D,ag294,243189.7198690862
119.40569186581189,3.0,B,ag164,189164.37886298887
152.85623748099243,1.0,E,ag263,91167.96571774017
146.8228180124364,2.0,D,ag014,281671.04541900544
,1.0,E,ag037,31836.58929584579
121.59066938345981,3.0,E,ag287,94274.20709179365
57.3202115655359,5.0,C,ag072,218519.69975585173
101.94787851589896,1.0,B,ag087,147710.0430979707
130.62751899864944,6.0,A,ag067,348113.28594088356
148.92401974951193,1.0,A,ag292,455506.9149717192
120.98448500991647,5.0,A,ag209,728154.0263833493
148.79934920572663,4.0,A,ag161,412687.625432366
75.88375148178521,5.0,A,ag211,344387.8325065517
115.93210901780513,4.0,E,ag287,113334.6665372749
120.77117538052309,5.0,E,ag086,205092.38653315767
193.98364986718548,1.0,E,ag003,173549.08055114906
111.43333375199663,4.0,B,ag000,160144.8813745092
100.03933448023268,4.0,D,ag288,265861.3974795232
120.85404895374194,5.0,C,ag232,338195.923468043
83.23546220520225,1.0,E,ag263,30393.493803067184
127.71015396260864,1.0,B,ag197,88422.08993340931
105.39779133814969,1.0,B,ag143,158965.0036250572
48.34689807835265,4.0,C,ag109,98819.31497331681
117.65653795464557,4.0,A,ag234,502510.7811303175
107.29827624279203,6.0,B,ag075,331558.17909366195
54.70306791728066,6.0,D,ag250,260112.0513762281
117.31463381541913,4.0,D,ag289,113013.07244668464
179.5742384829792,1.0,D,ag032,170527.78188108272
140.85214993102855,2.0,B,ag184,229780.30595924633
144.47708770924632,2.0,B,ag031,190524.03700475453
66.3401309766783,4.0,B,ag080,113614.28033973467
139.0759347568889,4.0,B,ag198,214269.90469998805
125.93798325520312,1.0,D,ag010,150734.66878221772
141.16180953337727,1.0,C,ag278,108303.86641137644
136.90514486835303,2.0,C,ag182,286287.86256471835
65.60877097984745,2.0,B,ag142,141600.4405634725
118.34396753768131,5.0,D,ag163,252602.2645441197
,1.0,C,ag180,95423.67975110894
117.99663622860712,3.0,D,ag067,178471.8932527296
84.10396292392679,5.0,B,ag106,177589.99685534195
172.49881468563984,1.0,B,ag230,154149.99909830562
85.64110446222631,3.0,E,ag058,83700.93059153658
84.04231374137856,3.0,B,ag173,209558.13422413683
122.98345626174213,4.0,D,ag045,212636.76511755842
76.9160372238402,4.0,B,ag246,159590.20068178605
,3.0,A,ag229,395276.24467049626
86.80141609848152,3.0,E,ag148,99455.95107913009
176.44688255558447,6.0,B,ag098,286319.16422078013
151.4321530732469,5.0,B,ag170,195721.20804252874
117.70121926138421,3.0,E,ag097,142752.06089405093
104.35131791303935,4.0,A,ag177,287683.6183479119
157.63670458300453,4.0,E,ag128,203057.13385764285
136.2081632129155,4.0,D,ag022,230609.00085702084
139.92209618731425,2.0,D,ag063,151792.16461304476
118.95231050622998,5.0,A,ag293,627982.629991967
52.47079888914271,5.0,B,ag124,227728.54953584223
115.5013606976179,5.0,E,ag045,185382.142504751
98.7004032316373,6.0,C,ag047,277618.8644366129
145.8022109383951,2.0,A,ag008,445760.6484390114
160.47369731976755,5.0,E,ag041,160681.42824779137
93.68195820955326,2.0,E,ag247,55334.847506167906
138.73540937108206,2.0,A,ag085,257919.65605076024
189.43515990742853,3.0,C,ag101,284481.08417077665
,2.0,D,ag096,205030.1780182655
187.2768696029255,1.0,D,ag017,192859.8165624046
85.89656611317412,1.0,B,ag026,117680.2355781093
120.91839022431806,6.0,B,ag261,237134.82015197826
119.55417552632635,6.0,D,ag196,239600.85430869667
120.4599559948025,5.0,C,ag073,225453.22051536804
86.49287832368219,1.0,A,ag213,216064.0862814996
96.35267584942281,6.0,E,ag299,221131.965423669
93.29118854562402,6.0,B,ag153,242985.75622979293
133.07850381617828,3.0,D,ag114,265287.02551425394
133.20140458041246,1.0,E,ag197,84341.40565397586
209.03777326953036,2.0,A,ag198,375242.90945597156
174.83956025164485,6.0,A,ag183,484862.1527409435
99.60627031446083,6.0,B,ag141,167866.40537328995
132.99478463184744,1.0,B,ag268,192430.25855155534
159.88471923167037,4.0,C,ag130,268955.06974574353
121.22407297354071,6.0,A,ag084,387237.6504390085
117.21433686212258,3.0,D,ag062,131890.03860644918
122.06299771079556,5.0,A,ag246,387066.7117750747
154.6910651523371,4.0,A,ag256,344741.9289707526
,3.0,C,ag019,166607.73750130157
106.97322124719304,3.0,A,ag163,293581.73980379547
138.81732579385928,3.0,D,ag019,357164.1174695031
132.45788286216623,1.0,C,ag249,201438.72522456787
129.58331039425565,1.0,A,ag123,323026.15560284484
105.20795334784788,4.0,B,ag030,141523.37826861654
158.90143156570147,4.0,E,ag237,173976.3983402191
205.3547298881815,2.0,A,ag204,278989.1528857699
136.25661974704826,2.0,D,ag243,242815.21233604965
112.27293193800641,2.0,D,ag191,197769.88731719606
150.2296115557817,3.0,B,ag025,323526.6736306995
,5.0,A,ag017,368424.4502020187
90.01238621188413,2.0,A,ag271,415870.1758758308
121.31234990454847,4.0,A,ag281,595490.0736457169
,5.0,D,ag079,139004.86643738567
73.84198545391962,2.0,C,ag283,103084.184954709
106.08152576316617,1.0,C,ag266,183616.20943758913
65.86444567409146,6.0,B,ag264,223859.75252255777
78.69427592431481,2.0,D,ag241,143131.5458884317
102.5300665016797,2.0,E,ag216,70951.12294560504
54.281388258775635,3.0,B,ag148,94620.38741556402
103.75712814960673,3.0,C,ag236,235609.87472338657
98.58919341868622,2.0,E,ag207,41296.944378991066
121.01620833540063,3.0,B,ag222,251562.4656389607
166.16736121976078,1.0,B,ag179,178277.20386579147
126.90017665971463,5.0,D,ag056,240356.86868684788
120.84248085368255,5.0,A,ag254,390266.7614641599
123.97817828122847,3.0,C,ag137,226990.41059463378
129.09571100484513,2.0,C,ag163,198364.57312281415
79.33045405560924,1.0,A,ag272,455314.66608692537
115.40898700916807,1.0,E,ag103,57692.07556734467
132.35004967346453,4.0,E,ag269,145571.2348992999
65.16960069827758,3.0,E,ag040,55076.24278678417
154.62611691263413,4.0,A,ag111,466593.363567889
163.25504137832758,3.0,D,ag107,212958.34218717803
94.74496046202445,4.0,D,ag140,259954.7048269526
110.34648834187581,6.0,B,ag009,366725.4321788687
84.87238628759707,2.0,C,ag041,83407.0231631051
147.9752193435127,3.0,A,ag272,306463.42421759455
77.55110850216363,5.0,D,ag035,157007.93712352324
111.10091959028318,3.0,C,ag035,219574.85242735298
85.64320368769313,5.0,E,ag093,104528.56032981155
122.03817108045158,4.0,A,ag288,484476.1047553893
48.23082914041116,4.0,C,ag251,208847.26747396827
173.05846569462773,2.0,D,ag107,270468.4011268399
81.41574303174944,5.0,E,ag260,97355.71733682528
122.39578732465104,2.0,B,ag261,127716.99079823785
111.49907820918763,1.0,B,ag182,70056.53258136424
89.51541952310008,5.0,B,ag053,242471.61220018304
84.48879453456259,3.0,D,ag003,116537.59469936148
157.4559417420984,5.0,A,ag044,487596.48819706106
,4.0,C,ag027,210792.26040933115
130.84680738549244,6.0,D,ag169,202424.25141166023
87.940124584225,6.0,C,ag090,301227.93842589745
94.11274272608958,2.0,D,ag084,111230.45968856606
138.88988600351394,1.0,E,ag224,72310.2628867481
157.21633984444466,2.0,D,ag012,154191.36184904486
112.98734390691921,1.0,B,ag093,139689.46915667583
63.12320513438252,6.0,A,ag194,349878.14891603694
199.91824319000017,4.0,C,ag193,529019.1401325713
85.73802767063162,6.0,E,ag184,132592.0035428504
58.336504013128504,6.0,B,ag099,218273.31929033462
223.7769835107261,2.0,E,ag275,180662.24505630182
103.83870824596252,3.0,C,ag231,223218.0237606881
61.53069246954367,3.0,D,ag148,136664.1830124724
92.66240932845272,2.0,A,ag127,237769.78182869064
134.70179584089075,6.0,B,ag293,299214.672868069
127.61246230375758,6.0,A,ag267,533144.9748647357
85.9308321098564,2.0,C,ag146,98727.38278575784
192.90894400511837,1.0,E,ag119,106260.66772309247
99.13681288026507,2.0,A,ag290,296356.1920948923
72.61253638353793,6.0,E,ag054,152082.01826541673
158.4277359384264,6.0,A,ag153,465038.76841021475
173.16251386158729,1.0,C,ag082,112846.19174260694
87.30027609535094,2.0,E,ag171,47381.72310900837
63.94610827842758,6.0,A,ag137,549783.615865236
161.21753069662418,2.0,A,ag244,481686.08397459344
38.10705547768153,5.0,C,ag027,192072.43447762824
,1.0,E,ag279,15713.327049020818
158.69784600200938,4.0,A,ag257,789690.1755282041
117.78589807910441,3.0,B,ag262,189501.6141680444
109.44250605629249,1.0,C,ag028,126888.25514030295
134.11266425977513,2.0,A,ag092,341329.86672196357
113.88902305818365,6.0,C,ag095,238855.00278583125
68.05253111347639,3.0,D,ag111,173952.46385370957
171.0430138402475,2.0,A,ag103,250068.52599779694
,4.0,B,ag100,202992.55781854273
128.21330255111837,1.0,D,ag171,217462.29869720328
121.80536061728041,6.0,C,ag031,223887.86868531388
213.5849922408023,6.0,E,ag065,213923.07140218237
108.9426861993665,1.0,E,ag250,51733.731376287724
109.61692072663843,2.0,C,ag034,132383.37361837737
134.57924996962024,2.0,E,ag100,112523.58444847728
,1.0,E,ag298,91836.6482820867
183.71083017669935,2.0,B,ag203,339970.84973576706
109.65709473292915,1.0,D,ag219,97027.93787413788
132.3332498383738,5.0,A,ag241,447835.3716065529
64.87666131743691,4.0,D,ag168,167193.67838628462
107.52095568335149,6.0,C,ag256,273882.4753181424
86.38838418082774,1.0,B,ag195,109713.38893262591
79.72672990804065,6.0,C,ag066,229395.0518171152
187.2630686506931,4.0,D,ag209,282279.529682867
88.30853352775421,4.0,B,ag268,260995.36092121358
98.7357636795418,5.0,B,ag262,216830.52122491677
134.63395151667433,1.0,D,ag086,203114.87230823687
171.9130106789434,2.0,A,ag127,351332.4583349913
139.24460505555342,2.0,D,ag051,189130.20384817984
230.3742045608633,1.0,B,ag056,247197.43314720382
117.01328086995402,1.0,B,ag206,182370.13585985018
130.34865760918984,4.0,A,ag124,371647.2827985626
131.02402695936226,4.0,A,ag292,362575.67148159863
177.40197547156617,6.0,C,ag096,314872.7519496888
140.28955804438462,3.0,C,ag228,214151.3604644804
115.35081198451404,4.0,B,ag018,127317.08895608633
,1.0,C,ag281,86413.77014756652
129.7777382384653,3.0,A,ag187,534259.2084146922
176.05379325167837,4.0,C,ag015,259032.1813377173
103.58472825368517,2.0,C,ag216,144581.87518194632
141.1577447366633,4.0,B,ag278,278108.85882702336
129.84591154739377,4.0,D,ag023,263102.3072839561
154.5407863352526,4.0,D,ag161,393184.8831252974
87.80985037448522,4.0,E,ag105,126239.38448979662
213.86588122106247,5.0,E,ag019,231884.39378095197
68.83355571886966,1.0,B,ag078,95133.54837855934
105.3779564005585,3.0,B,ag294,218892.44478549447
157.52370163622584,1.0,D,ag037,232129.9304949676
131.86932689976453,4.0,B,ag291,185030.00523574956
153.19944636324414,2.0,A,ag267,476695.1351513339
100.15590664069751,3.0,B,ag156,272451.1598122855
117.00780069278636,6.0,C,ag227,255678.97622539313
120.48927934555269,1.0,B,ag298,145901.2419768288
182.7703845814362,6.0,D,ag223,264036.4305645516
147.61716097532195,2.0,A,ag173,304911.3660494545
151.86688433458687,4.0,E,ag209,172363.19819743125
93.68295629852818,2.0,A,ag041,418527.5363837031
158.75530554252202,1.0,A,ag040,356138.395244235
129.02326654275214,3.0,C,ag114,268982.63755755126
,1.0,A,ag190,502617.14232755505
200.56240619673872,2.0,B,ag223,228645.15544138625
,2.0,D,ag055,189313.46098300265
103.7478747821975,1.0,A,ag290,318287.7671000455
85.43820035590522,6.0,A,ag238,445675.16862466413
114.25681953134718,6.0,B,ag287,345635.9537473768
104.71898204198466,1.0,A,ag101,606625.5541570762
134.3801759828404,1.0,E,ag023,55991.216080082304
114.21732732265056,2.0,A,ag076,335347.7112999696
105.5360287687352,5.0,A,ag238,575417.5945825274
162.58340544511407,1.0,A,ag080,364625.49701570306
82.48479075394192,4.0,E,ag030,92053.85754931027
137.32431812605375,2.0,E,ag091,162841.53589971954
103.76233091246067,5.0,E,ag230,146516.90580287625
148.97474019479858,3.0,E,ag014,175293.61822131806
175.41046186888923,5.0,A,ag128,463170.2560913049
107.87606986303709,3.0,B,ag235,123859.67880486845
137.64131629092606,5.0,D,ag009,231137.77185608886
127.15171462932719,2.0,D,ag291,210176.57680263912
88.02310401827614,4.0,A,ag032,407202.4378267283
129.63150038967754,2.0,C,ag186,147148.49657009746
131.5648202111525,5.0,D,ag154,429812.57587531285
136.51483281784698,5.0,E,ag268,186944.3950578317
112.06404412719817,3.0,C,ag173,145854.71686448916
123.76769201240586,1.0,B,ag019,205873.94791720255
74.0955622062746,2.0,C,ag093,156054.0856075727
105.67543698080573,3.0,B,ag070,157074.2592573943
142.2385071883919,5.0,C,ag239,314720.565703748
155.69895549326122,5.0,D,ag161,342037.21457280614
103.10740703498917,1.0,E,ag205,54002.02178557473
124.18856117733137,2.0,B,ag214,179936.13723498842
129.12213300496268,5.0,B,ag299,163333.7241084365
128.0591978681773,4.0,C,ag256,210347.32296284076
141.6309434120156,1.0,E,ag057,85492.48119292174
47.276894784657216,1.0,A,ag150,235327.65863891476
118.02703719409709,3.0,B,ag238,176579.07279624126
129.5613440498706,3.0,E,ag270,148439.14853445414
79.98678604185179,3.0,A,ag069,313376.3443796644
186.9594282804284,5.0,B,ag266,204144.92178250203
126.46237068952672,6.0,E,ag067,168008.3692036877
182.53618980115718,1.0,B,ag004,181527.98073778648
88.37907912667691,2.0,D,ag180,132890.30768095254
,4.0,E,ag060,76316.49772988204
128.97008883862728,5.0,C,ag222,234993.2925224888
52.85246548685373,5.0,C,ag011,142842.0192489368
128.59862362504373,2.0,A,ag060,460062.98223728954
123.88876928011672,5.0,D,ag141,237133.0506779338
160.62661126168405,2.0,A,ag140,470867.3640526173
148.0416536466039,6.0,C,ag226,319397.4447001469
103.30090600459864,2.0,E,ag129,53166.595958039215
76.10013380919021,1.0,D,ag299,100035.1442592384
188.49220885373188,5.0,B,ag052,475918.0112460565
88.315399177394,5.0,B,ag122,142602.23954674893
78.17901771722137,4.0,E,ag007,124431.35672602078
76.6057576215422,2.0,C,ag146,129766.87590167117
164.69221262146658,4.0,A,ag150,318527.63405648846
99.24399182300591,6.0,C,ag286,287662.0492834942
89.85182135277597,4.0,E,ag177,141174.39619571096
125.5075930361339,6.0,C,ag240,271338.59832456964
111.72221157770836,4.0,A,ag137,444584.51055507746
92.87618156855012,3.0,A,ag137,580183.5658125057
150.15965867913917,1.0,D,ag162,150557.25689208097
162.61261968391977,2.0,D,ag230,335786.5392892643
159.41270035759467,5.0,D,ag247,428749.756591465
150.67678678644796,3.0,C,ag076,162029.8388479104
,3.0,B,ag136,217726.78305432908
48.96448000152685,3.0,C,ag238,126056.23981204133
186.77003225507875,5.0,A,ag024,707139.5110686962
132.07956841430212,3.0,D,ag164,277375.6846373042
144.32625710402567,3.0,E,ag119,203234.0379293935
164.5984929178961,5.0,B,ag265,193188.15725580903
177.33410011527968,1.0,C,ag006,285490.6333002681
136.7359204523677,6.0,B,ag264,330478.2275428795
137.42184637182615,3.0,E,ag248,83623.48496627637
96.03102890161122,2.0,D,ag081,202773.5366603404
121.3235900455504,1.0,D,ag129,110946.43257233634
85.83354956742582,5.0,A,ag164,498412.4060807795
91.20237871432421,1.0,C,ag000,100364.9300377764
84.25702390743234,1.0,A,ag058,293745.22677935346
113.7590443601085,4.0,B,ag297,238829.62195121218
161.96372751680042,5.0,E,ag206,196393.23504145
246.83899093160719,1.0,E,ag054,133434.83692540356
127.57998550191654,5.0,A,ag026,488537.00628433755
66.0634764897552,6.0,A,ag162,311907.8655333156
170.59933319425025,3.0,B,ag197,281403.72197774687
107.96864494095891,5.0,D,ag126,170346.81021540047
93.57565624092032,1.0,E,ag007,39943.05424012579
128.39397911692222,5.0,A,ag242,496614.183289414
70.37501601775091,4.0,E,ag210,149515.07058033036
128.89852656034427,6.0,D,ag248,171820.2134032316
,4.0,E,ag157,147688.90499982834
123.93511627261903,4.0,D,ag230,163411.62028410804
135.25665016836683,6.0,D,ag208,321514.46329426573
122.69969028963227,6.0,C,ag050,265153.5820325102
120.6535233645157,6.0,B,ag259,328039.72614124976
131.37258075991778,5.0,E,ag177,251299.4146360185
136.61602504684507,1.0,D,ag090,148540.449228932
78.7407015873897,3.0,E,ag162,73494.632178919
62.800349652582064,2.0,A,ag216,392132.8547568904
117.53447791311142,3.0,B,ag298,168677.72776215884
62.690580402635675,6.0,B,ag162,235245.46723338307
123.50125883686684,4.0,A,ag202,522315.19199593883
157.5498750272924,6.0,A,ag065,387822.6004170808
144.28446687664183,1.0,E,ag267,60982.344847320484
78.07318372698107,6.0,C,ag145,238315.34772143568
85.58950192169925,6.0,E,ag037,193717.8474674317
133.1320518000302,5.0,E,ag288,122276.32256947953
103.9480877946596,5.0,D,ag193,258855.17601252752
107.33378819791572,1.0,E,ag105,47765.041935726505
143.87625924991815,1.0,B,ag004,161784.52660124996
80.5085322616939,6.0,C,ag238,298330.711716792
103.9506116035527,4.0,A,ag209,418391.98462666076
87.99670095661595,4.0,B,ag209,151813.56528556318
78.27482007858578,1.0,A,ag164,302347.08561519685
85.71687245315341,4.0,D,ag237,175180.65660209965
147.09848677385648,6.0,E,ag083,202363.11587884583
122.07281557929686,2.0,D,ag281,231077.13027802476
84.833574846597,6.0,A,ag029,369182.6105600209
110.75593569628013,5.0,E,ag255,127741.94466408409
54.447707715112884,4.0,E,ag263,79258.15865543764
90.66748769665338,4.0,D,ag090,223689.55050393805
,4.0,A,ag159,489333.21302967117
116.39024601336997,1.0,C,ag067,103921.50578705256
149.2663570812157,6.0,D,ag260,307513.99870348757
