age,income,city,user_id,signup_date,target
65.0,67.60590496613882,ist,u0271,2024-05-02,1
18.0,37.071194329762655,ank,u0188,2025-01-01,0
63.0,55.4531891103104,bur,u0191,2025-01-21,1
32.0,40.948665518604166,ist,u0068,2024-12-04,0
26.0,54.155941256562684,izm,u0277,2024-09-22,1
32.0,42.14005139816965,izm,u0348,2024-12-13,0
,31.14183087713694,ant,u0246,2024-01-29,1
41.0,57.25659111427768,ank,u0075,2024-02-04,1
21.0,46.468765671301675,izm,u0153,2024-01-06,0
29.0,54.28977411083689,ank,u0143,2025-01-30,0
54.0,43.567355965543435,izm,u0085,2024-04-20,1
54.0,30.08095229347322,ant,u0184,2024-10-20,1
60.0,66.24767895584384,bur,u0284,2024-03-17,1
,61.05136633161632,ant,u0219,2024-12-14,0
56.0,41.49558536670134,ist,u0068,2024-05-26,0
63.0,51.04668820248197,izm,u0046,2024-03-07,0
41.0,65.63029224744406,ist,u0093,2025-01-26,1
28.0,43.14442496206404,ist,u0237,2024-01-08,0
30.0,45.47173242214173,ank,u0203,2024-05-01,0
51.0,53.654487500110605,izm,u0399,2024-12-05,1
42.0,43.11363404668121,ist,u0217,2024-06-23,0
24.0,62.856379954805334,bur,u0340,2025-01-22,0
69.0,47.46648829538843,ist,u0038,2024-06-27,1
21.0,38.23946187509039,bur,u0099,2024-03-25,1
25.0,59.129582448109915,ank,u0288,2024-02-14,0
37.0,32.8680402585298,ist,u0253,2024-05-15,0
46.0,80.2231784168632,ant,u0221,2024-12-08,1
68.0,73.73744545370303,ank,u0356,2024-01-16,1
62.0,57.70243215381523,bur,u0022,2024-11-28,1
63.0,56.43996532729853,ank,u0249,2024-07-13,0
27.0,55.73662126728948,ist,u0009,2024-01-09,0
60.0,42.6635782112164,izm,u0245,2024-11-11,0
51.0,54.45964468521264,izm,u0324,2024-11-29,1
,36.15301084313228,bur,u0099,2024-11-28,0
58.0,57.55727627660272,bur,u0289,2024-11-22,1
66.0,63.01770414546943,izm,u0179,2024-01-15,1
20.0,44.32870848524998,bur,u0222,2024-11-22,1
23.0,41.073473087679204,ank,u0393,2024-04-11,0
22.0,31.812844630281354,ant,u0249,2024-08-13,0
22.0,71.86932850348536,ant,u0146,2024-10-04,0
64.0,42.26503949236683,ank,u0095,2024-04-22,0
40.0,47.018914459750654,ant,u0256,2024-01-01,1
66.0,54.502333774935884,ist,u0324,2024-09-22,1
26.0,54.23311464334902,ank,u0003,2024-07-26,0
52.0,61.19840143521605,bur,u0015,2024-04-19,1
37.0,44.31005120242507,ank,u0279,2024-07-18,0
66.0,32.919980922936304,izm,u0335,2025-01-03,0
59.0,30.295020365415258,bur,u0246,2024-11-01,1
52.0,41.3111715073573,izm,u0257,2024-01-12,0
67.0,35.72224287988064,bur,u0383,2024-12-10,1
35.0,45.44574942038363,ant,u0159,2024-07-06,0
,69.61368216139974,ank,u0339,2024-06-02,1
41.0,44.340826911744664,ist,u0151,2025-01-02,1
20.0,44.33523707998165,bur,u0395,2024-11-29,0
49.0,49.75401835616317,bur,u0177,2025-01-11,0
52.0,43.915625131819006,izm,u0162,2024-10-05,0
55.0,48.98913146422709,ant,u0379,2024-06-19,0
30.0,58.113038337220196,izm,u0032,2024-05-13,0
64.0,63.27126582144971,izm,u0178,2024-01-25,0
42.0,65.04819799608535,ant,u0100,2024-01-18,1
26.0,80.8527833109653,ist,u0267,2024-07-08,1
21.0,58.54039169258657,izm,u0322,2024-05-20,0
31.0,83.51718352023964,izm,u0064,2024-02-12,1
54.0,38.35277287910535,bur,u0167,2024-11-29,1
51.0,81.36927353636878,ant,u0329,2024-10-10,1
28.0,44.294359186706146,ank,u0042,2024-05-25,0
58.0,45.76971603855447,ist,u0043,2024-11-10,1
,48.2019117886569,ist,u0284,2024-11-14,0
45.0,46.72068933261903,ant,u0396,2024-04-01,0
46.0,51.28760595089755,bur,u0011,2024-06-27,0
26.0,41.29957996267341,bur,u0094,2024-02-25,1
20.0,62.44943259607058,ant,u0301,2024-06-03,0
42.0,41.70747448068231,bur,u0385,2024-06-08,0
51.0,59.83415597379337,ist,u0252,2024-04-20,1
29.0,72.91585429285647,ist,u0241,2024-05-16,0
59.0,44.643464452883904,ank,u0034,2024-08-19,1
26.0,61.91575126968766,ant,u0214,2024-08-07,1
32.0,58.38738933354777,izm,u0336,2024-03-08,0
57.0,83.79330323329626,izm,u0089,2024-10-28,1
42.0,42.42754152732575,ank,u0263,2024-09-05,0
22.0,61.926074252086764,ank,u0092,2024-11-18,1
28.0,25.609833623351705,bur,u0089,2025-01-26,0
51.0,42.562123838947805,ank,u0114,2024-01-06,0
41.0,55.30089256395362,ank,u0104,2024-10-06,1
32.0,70.89739953634671,izm,u0390,2024-04-03,1
55.0,31.61099952523696,bur,u0195,2024-09-25,0
25.0,61.79135961111666,ank,u0313,2024-07-15,0
22.0,49.05164815275562,ank,u0113,2024-01-25,0
65.0,27.17708519911531,bur,u0074,2024-05-27,1
43.0,52.72380268923185,ant,u0375,2024-04-27,0
35.0,75.63741849467317,bur,u0216,2024-12-03,0
23.0,33.19366010132575,izm,u0276,2025-01-01,0
54.0,48.35093426944725,ant,u0248,2024-12-03,0
,35.200415230406506,ist,u0163,2024-03-06,1
30.0,42.97125602134976,bur,u0393,2024-10-27,1
45.0,71.4825521528695,izm,u0356,2025-01-04,1
22.0,45.92713286762926,ant,u0191,2024-06-23,0
30.0,71.0234860627299,bur,u0226,2024-11-14,1
34.0,66.6358107189738,ank,u0176,2024-03-16,0
67.0,44.55893129773328,bur,u0098,2024-04-23,1
57.0,42.46100809090651,ist,u0035,2024-04-20,1
62.0,36.56001789778247,bur,u0095,2024-09-05,1
49.0,36.036782087098935,ant,u0151,2024-07-21,0
46.0,55.29811091761765,ant,u0150,2024-05-26,1
68.0,49.703220271775514,bur,u0189,2024-02-04,1
20.0,40.6459184760619,ant,u0223,2024-11-04,0
57.0,26.768556168150816,ank,u0036,2024-01-26,0
51.0,51.592681517333176,bur,u0267,2024-08-25,1
57.0,42.95671731408,ank,u0368,2024-01-14,0
44.0,47.07053456626859,ank,u0182,2025-01-08,0
30.0,54.569927430471225,izm,u0012,2024-02-14,0
62.0,12.472957079182052,bur,u0278,2024-08-03,1
50.0,27.00088094436313,ant,u0216,2024-08-20,0
23.0,84.44664615207782,ank,u0354,2024-07-11,1
41.0,42.400842399505734,izm,u0360,2024-02-20,0
36.0,12.238503464037066,bur,u0285,2025-01-09,0
33.0,28.250897307256214,bur,u0272,2024-08-01,0
57.0,87.2670105296215,ist,u0368,2024-05-30,1
45.0,39.4550380959524,ist,u0061,2024-10-01,1
50.0,67.38522867345735,ank,u0083,2024-12-03,0
65.0,51.81676997505808,ist,u0367,2024-03-16,1
58.0,42.72549443751544,ank,u0216,2024-08-07,1
30.0,61.63168206144639,ant,u0341,2024-12-13,1
60.0,14.234649869655676,ank,u0396,2024-07-05,0
62.0,28.38301070215096,ist,u0186,2024-10-15,1
42.0,42.61473481790659,ant,u0018,2024-01-28,1
59.0,29.856434025955878,ist,u0176,2025-01-13,1
53.0,41.288333172440424,ank,u0099,2024-06-28,0
44.0,62.80569568524242,izm,u0395,2024-09-09,0
55.0,51.98205082003972,bur,u0232,2024-05-05,1
24.0,69.95925553264384,ist,u0075,2024-06-25,1
22.0,52.93062926527617,ank,u0264,2024-02-06,1
60.0,64.8869124724179,ant,u0283,2024-04-08,1
62.0,49.038945498072536,ist,u0205,2024-04-07,1
68.0,41.145867749603255,ist,u0222,2024-05-06,1
48.0,72.20852083312832,bur,u0383,2024-06-16,1
40.0,39.359745680958994,ank,u0051,2024-03-20,0
59.0,55.15767234686449,izm,u0338,2024-10-20,1
27.0,61.533460448367094,ant,u0366,2024-11-28,0
49.0,62.62239056706285,ank,u0143,2024-05-05,0
60.0,32.518359946699704,ant,u0372,2024-12-08,0
47.0,65.77925608742399,ist,u0068,2024-11-05,1
56.0,35.31567130839095,bur,u0098,2024-05-29,1
48.0,62.16055483024991,bur,u0395,2024-01-16,1
35.0,58.02760206573649,izm,u0024,2024-01-28,1
53.0,62.27945992669848,bur,u0378,2024-06-21,1
19.0,31.924947183514586,ist,u0052,2024-02-15,0
31.0,58.81894614101587,izm,u0150,2024-11-23,0
30.0,66.28390514612258,ank,u0143,2024-08-23,0
46.0,52.90093674742611,bur,u0056,2024-08-01,1
29.0,37.72074980593135,izm,u0038,2024-03-25,0
56.0,63.79621421491986,ist,u0108,2024-10-08,1
19.0,51.70879442151155,ant,u0180,2024-08-19,1
49.0,24.88333604258456,ant,u0041,2024-03-25,0
30.0,36.55715806525009,ist,u0185,2024-03-05,1
63.0,42.10558203159539,ist,u0397,2024-05-13,1
44.0,72.58727431459485,ant,u0222,2024-05-30,1
66.0,69.95274629459321,izm,u0121,2024-04-24,1
58.0,69.90452796585014,ant,u0132,2024-03-04,0
34.0,53.485404165258,ist,u0162,2024-12-08,1
57.0,63.703921876687986,bur,u0214,2024-12-28,0
48.0,32.888308869711636,ank,u0220,2024-12-17,1
51.0,50.10204647589157,bur,u0234,2024-06-06,1
41.0,56.774490524743946,bur,u0330,2024-03-17,0
62.0,33.8765141403632,ist,u0145,2024-05-25,0
,53.148681344628045,ant,u0238,2024-12-08,0
65.0,75.29958778706516,izm,u0075,2024-08-12,1
23.0,58.3815467684094,bur,u0008,2024-11-08,0
36.0,63.763178099961806,ant,u0073,2024-04-12,0
47.0,13.213896148516064,izm,u0252,2024-12-12,0
24.0,73.36953273729387,bur,u0229,2024-10-27,1
27.0,47.20816478371746,izm,u0006,2024-03-28,0
58.0,38.46970528894936,ant,u0173,2025-01-05,0
49.0,47.38043222285105,ank,u0140,2024-10-29,1
51.0,27.724667625786534,ant,u0167,2024-06-16,0
45.0,65.71913092628213,ist,u0169,2024-06-18,1
32.0,44.96906415839311,izm,u0392,2024-05-14,0
47.0,38.92053781960896,ank,u0282,2024-02-19,0
54.0,47.47917401467453,izm,u0121,2024-12-05,0
46.0,66.77023481864211,izm,u0193,2024-12-12,0
39.0,51.97187601171831,bur,u0004,2024-05-13,0
21.0,28.854593456997996,ist,u0028,2024-12-12,1
37.0,56.974712446116236,izm,u0164,2024-05-16,1
49.0,36.06530068516062,ant,u0338,2024-09-01,0
53.0,17.658484529377752,ant,u0135,2024-04-18,0
67.0,72.44010819075767,bur,u0364,2024-11-08,1
21.0,56.85844812241533,ist,u0320,2024-10-13,0
44.0,48.82594004294878,ist,u0341,2024-01-21,1
34.0,44.81585727954952,ant,u0144,2024-03-30,1
29.0,70.95619251099974,ank,u0326,2024-10-22,0
39.0,96.30732725297608,bur,u0216,2024-04-21,1
34.0,56.73170777849775,bur,u0300,2024-10-27,0
27.0,34.555479765081856,ant,u0131,2024-03-17,0
18.0,47.68301721698036,ant,u0291,2024-06-25,0
39.0,56.45859008141073,ank,u0069,2024-12-08,1
43.0,14.757075395122015,ank,u0251,2024-05-27,0
35.0,55.017488026671764,ist,u0274,2024-04-10,0
67.0,56.54637694239618,bur,u0363,2024-09-02,0
31.0,69.8951329698083,bur,u0181,2024-04-26,1
64.0,68.33184953559581,ant,u0166,2024-04-01,1
46.0,51.667582404343044,ist,u0090,2024-01-28,0
29.0,72.71955359870537,bur,u0201,2024-01-25,0
53.0,80.53517478558135,ist,u0345,2024-02-27,1
52.0,50.4192718286669,ist,u0018,2024-10-23,1
69.0,56.272806177016236,ant,u0038,2024-05-13,1
29.0,23.490539703341355,ist,u0125,2024-11-26,1
24.0,28.23540106338368,ank,u0172,2024-09-05,0
46.0,37.42705528985722,ank,u0140,2024-02-07,1
28.0,43.3457254322442,izm,u0241,2025-01-24,0
50.0,33.558154628928975,ant,u0219,2024-03-15,1
23.0,49.46006882034137,izm,u0125,2024-05-21,0
64.0,43.79436248488072,ank,u0057,2024-11-17,1
32.0,66.06342847009424,izm,u0147,2024-06-16,0
49.0,42.87839531774438,ant,u0316,2024-09-15,0
68.0,15.699230776767585,ant,u0382,2025-01-07,1
28.0,51.8862675880313,ist,u0360,2024-12-20,1
40.0,49.78702963382991,bur,u0000,2024-08-12,1
,37.069251778932596,ist,u0386,2024-05-31,0
51.0,51.42499825245555,ant,u0347,2024-01-19,0
63.0,33.87103117660497,ank,u0189,2024-05-25,1
51.0,54.94759930435014,ank,u0190,2024-08-28,1
46.0,89.49386655394777,ist,u0368,2025-01-06,1
21.0,22.915917906398505,ant,u0311,2025-01-15,0
34.0,42.256368694862594,ank,u0116,2024-12-09,0
52.0,39.85242317826296,ant,u0133,2024-08-24,0
30.0,43.501101747686846,ank,u0057,2024-02-04,1
58.0,65.29886869395462,ant,u0043,2024-07-08,1
56.0,58.14239838978537,izm,u0172,2024-01-01,1
32.0,62.73149753909635,ant,u0159,2024-06-01,1
46.0,50.457432571303976,ant,u0172,2024-05-05,1
46.0,30.168510200827136,ist,u0316,2024-12-10,1
28.0,33.27971958110031,izm,u0302,2025-02-03,0
69.0,61.19389561199888,bur,u0148,2024-08-13,0
49.0,52.56247847619946,ist,u0079,2024-08-08,1
,68.90311109118258,bur,u0373,2024-07-29,0
64.0,54.39893154870195,ank,u0212,2024-01-25,0
31.0,32.25477510001812,bur,u0202,2024-01-16,1
37.0,42.171472787252675,ant,u0251,2024-06-30,0
39.0,58.472212245243945,bur,u0228,2024-11-24,1
28.0,60.65498744357939,ist,u0163,2024-05-08,0
44.0,62.82662948232032,ist,u0226,2024-02-11,1
20.0,34.272138301922105,bur,u0146,2024-12-01,0
34.0,31.984547508846127,ist,u0019,2024-08-23,1
61.0,47.15296220378869,ist,u0046,2024-12-25,1
45.0,71.60110274800182,bur,u0232,2024-02-03,0
46.0,39.591975187879726,izm,u0304,2024-12-10,1
38.0,56.824578359014595,izm,u0013,2025-01-15,0
64.0,56.82591708408447,ank,u0142,2024-02-14,0
33.0,61.4115912450592,ist,u0000,2024-05-13,0
54.0,74.96660380922316,bur,u0372,2024-01-21,0
37.0,73.4285963714916,ist,u0053,2024-05-01,0
23.0,41.08091249240742,ant,u0373,2024-03-10,1
36.0,18.53156838036989,ist,u0258,2024-12-17,0
22.0,39.82205996952886,ist,u0143,2024-12-26,0
20.0,51.13508441070853,izm,u0011,2024-02-17,0
18.0,44.57532083471514,bur,u0329,2024-02-08,1
55.0,79.51848414392202,ist,u0223,2024-10-13,1
32.0,50.28170456474674,izm,u0271,2024-01-10,0
51.0,59.80567820384291,ank,u0357,2024-01-30,0
52.0,53.25821464471015,izm,u0155,2024-08-31,1
66.0,44.80050224763767,izm,u0372,2024-09-30,1
42.0,21.12782483056,izm,u0007,2024-03-28,0
41.0,48.82073542187772,ist,u0121,2024-08-31,0
29.0,98.8197093973119,ist,u0347,2025-01-15,1
35.0,31.33312400243249,ank,u0163,2024-11-24,0
32.0,22.776904334386632,ant,u0089,2024-01-15,1
61.0,79.04583953853366,ant,u0135,2024-01-04,1
33.0,61.13124454804002,ant,u0185,2024-07-09,0
44.0,52.81129820785155,ank,u0315,2024-06-16,0
25.0,70.44010793550586,ant,u0177,2024-01-09,0
63.0,37.52747085565855,ant,u0027,2024-04-18,1
42.0,48.40107858628022,izm,u0219,2024-05-16,0
34.0,64.32731175351235,ist,u0356,2024-06-02,1
46.0,81.65531551730594,ist,u0040,2025-01-22,0
25.0,32.47183528015087,izm,u0227,2024-07-27,0
32.0,69.21101687840591,izm,u0191,2024-09-28,0
44.0,55.72758591261476,izm,u0144,2024-05-22,1
63.0,52.44591601144124,ist,u0200,2024-04-08,1
67.0,49.88406166617893,ant,u0211,2025-01-11,0
69.0,29.23030068958095,izm,u0219,2024-11-03,0
24.0,64.44633497319549,ank,u0239,2024-03-09,1
20.0,38.26596469510508,izm,u0396,2024-09-03,0
46.0,33.80463946246479,bur,u0045,2024-09-17,1
61.0,63.28188438350507,izm,u0034,2024-10-02,1
41.0,61.83701037720018,ist,u0252,2024-03-19,1
20.0,51.18500125416594,izm,u0389,2024-05-25,0
37.0,66.19315431217461,bur,u0081,2024-04-20,0
63.0,71.38904872218673,ank,u0370,2024-09-14,0
32.0,69.62336116738311,ant,u0255,2024-04-02,0
42.0,42.0758153989703,izm,u0196,2024-01-13,0
47.0,65.21157396919568,bur,u0302,2024-09-16,1
31.0,53.174614662629736,bur,u0009,2024-04-18,0
,75.88861655528561,ank,u0311,2024-11-25,0
34.0,48.1440749559924,ist,u0285,2024-07-07,1
61.0,44.65292543947504,izm,u0241,2024-04-04,1
37.0,40.79304684735685,bur,u0250,2024-04-14,0
53.0,52.839318413533334,ank,u0364,2024-01-08,0
26.0,57.00088201388156,ant,u0004,2024-03-07,1
55.0,57.289434243909064,bur,u0118,2024-07-09,1
65.0,55.237588104677855,ank,u0288,2024-12-31,1
39.0,60.065555190197095,ist,u0373,2024-09-12,1
19.0,46.66187246128403,ist,u0064,2024-01-09,0
41.0,36.91227026612193,bur,u0145,2024-04-26,0
25.0,35.60258004629528,bur,u0223,2024-09-23,0
28.0,64.62576642955203,izm,u0238,2024-04-08,1
30.0,57.054834657924346,ank,u0176,2024-10-24,0
34.0,22.16243343574514,bur,u0266,2025-01-31,0
25.0,66.4513014019991,izm,u0340,2024-06-12,1
38.0,78.20652719603983,izm,u0281,2025-01-10,1
35.0,39.261247238622005,bur,u0062,2024-05-20,1
47.0,55.04240069414062,ist,u0216,2024-09-24,0
35.0,42.898128595514606,ank,u0341,2024-02-06,0
63.0,59.4246038820675,ank,u0314,2024-03-14,1
64.0,32.50986666387162,ist,u0282,2024-03-13,1
48.0,48.92831514351829,bur,u0176,2024-11-03,1
55.0,64.71971191998172,ank,u0097,2024-07-17,1
49.0,68.53567608948259,bur,u0104,2024-05-09,1
28.0,56.39743728379533,bur,u0098,2024-09-02,0
62.0,44.91432045185391,izm,u0384,2024-11-07,1
42.0,26.110983734845874,ist,u0310,2024-02-29,1
50.0,38.63675433141077,bur,u0005,2024-10-05,0
55.0,42.96089892867829,ant,u0196,2024-04-12,0
58.0,39.53399325047579,ist,u0350,2024-10-22,1
25.0,50.89329452470423,ank,u0132,2024-11-15,0
28.0,44.871683957430726,izm,u0357,2024-12-06,0
39.0,52.58182058503164,ank,u0258,2024-05-30,1
68.0,68.03940951571495,ank,u0022,2024-06-05,1
41.0,43.90306668155958,ist,u0052,2024-07-24,0
58.0,29.256995341186627,ank,u0164,2024-06-27,0
34.0,39.47438602812687,bur,u0201,2024-07-15,0
29.0,58.75382704959908,ank,u0082,2024-08-10,0
63.0,60.1691567742901,izm,u0144,2024-03-29,0
49.0,56.09127795524351,izm,u0084,2024-10-13,1
32.0,69.51105958832024,ant,u0077,2024-10-02,1
,47.20455395184522,izm,u0365,2024-08-23,1
39.0,80.78249222013986,ank,u0000,2024-07-01,1
45.0,62.27280704158861,izm,u0050,2024-07-27,0
37.0,12.147687946881838,ist,u0172,2024-05-09,0
50.0,77.00987944945349,izm,u0204,2024-06-01,0
27.0,38.49520084796417,bur,u0259,2024-01-13,0
57.0,34.48848215814604,ist,u0368,2024-05-01,1
49.0,57.85656664749341,ant,u0287,2024-12-24,1
67.0,23.927292914951845,bur,u0033,2024-08-07,0
50.0,39.5679615301758,ank,u0347,2024-04-15,0
19.0,73.35647810936311,ank,u0094,2025-01-09,0
50.0,58.34326368496254,ank,u0071,2024-03-10,0
50.0,62.183596714088296,bur,u0038,2024-07-13,0
58.0,40.14634099253789,bur,u0153,2024-07-04,0
30.0,26.924450015478453,bur,u0249,2024-04-08,1
47.0,60.60226143970601,ist,u0161,2024-03-22,0
50.0,63.953842343629255,ist,u0117,2024-03-15,0
30.0,63.274900791216645,ank,u0258,2025-01-08,1
69.0,53.13603845176798,izm,u0378,2024-12-05,1
43.0,35.49397634791894,ank,u0305,2024-07-10,0
39.0,86.56654382089596,ant,u0267,2024-11-20,0
56.0,57.19681164476263,ist,u0053,2024-08-01,1
19.0,47.39170037616248,bur,u0235,2024-11-10,0
55.0,47.458261437749485,ist,u0388,2025-01-16,1
56.0,52.243962171103306,bur,u0221,2025-01-01,0
43.0,66.04412393236971,ant,u0250,2024-11-13,1
63.0,52.844421849581785,ant,u0312,2024-05-23,1
67.0,62.87769730171246,ist,u0111,2025-01-18,1
32.0,52.27096531839811,bur,u0254,2024-08-03,0
51.0,48.314691627944285,ant,u0302,2024-12-26,1
59.0,59.61875589992584,ank,u0206,2024-11-19,1
61.0,59.049290505106946,ank,u0228,2024-01-15,0
66.0,47.45548821357267,bur,u0340,2024-08-04,1
57.0,38.76189563428611,ist,u0397,2024-02-04,0
28.0,55.12593372110652,ant,u0065,2024-07-01,1
20.0,51.175230034438904,ist,u0074,2024-09-26,0
23.0,41.67692430843864,ank,u0102,2024-12-23,0
26.0,37.36399276194805,ant,u0191,2024-04-09,1
23.0,56.15713765841684,ist,u0251,2024-01-07,0
26.0,58.25142585541542,izm,u0225,2024-01-30,0
56.0,44.599518280177094,bur,u0293,2024-10-31,0
48.0,41.300944461306116,bur,u0305,2024-05-23,1
49.0,37.54617216444214,izm,u0097,2024-04-20,0
,55.73382408717379,ank,u0337,2024-08-19,1
67.0,37.94034389538895,ant,u0285,2024-06-27,0
29.0,83.61701853531096,bur,u0334,2024-03-12,1
25.0,43.84577846043504,izm,u0346,2024-07-28,0
25.0,13.621785831910984,izm,u0307,2024-08-07,0
,49.54742500056298,ank,u0248,2024-03-20,1
45.0,48.90449780271796,ank,u0165,2024-03-23,1
37.0,66.67577851286282,ist,u0334,2024-02-11,0
64.0,54.32189355091556,bur,u0029,2024-09-29,1
24.0,37.49247224840297,ist,u0246,2024-07-09,0
28.0,45.70412189754835,izm,u0105,2024-06-21,1
37.0,54.91129657476482,ant,u0050,2024-01-07,0
33.0,17.52928624534384,ant,u0080,2024-06-03,0
21.0,70.07932601585676,ank,u0132,2024-01-10,1
23.0,37.532451712930026,ant,u0284,2024-02-03,0
39.0,71.25565731421426,ant,u0387,2024-02-05,1
43.0,55.88697711689883,ant,u0137,2024-01-06,0
20.0,59.44391204590961,izm,u0183,2024-08-02,0
58.0,67.24135154001908,ant,u0329,2024-05-13,1
59.0,58.59698079038748,ant,u0272,2024-10-11,1
31.0,60.09329324476177,ant,u0339,2024-05-05,1
28.0,47.53375339307928,ist,u0068,2024-12-02,1
